Codigo Inventario,Registro Contable,Fecha Movimiento,Cod. Almacén,Nom. Almacen,Cod. Producto,Nombre Producto,Cod. Comercial,Codigo Unidad Medida,Nombre Unidad Medida,Clase,Sub Clase,Sub Sub Clase,Marca,Temporada,Tipo Operacion,Nombre Tipo Operacion,Cod. Ref,Cod. Tipo Documento,Tipo Documento,Nro. Serie,Nro. Documento,Cod. Doc. Final,Nro. Serie Doc. Final,Nro. Doc. Final,Movimiento,Unid. Medida Registro,Cantidad,Factor,Unidad Medida Base,Cantidad Entrada,Costo Entrada,Total Entrada,Cantidad Salida,Costo Salida,Total Salida,Saldo Cantidad,Saldo Costo,Saldo Total,U.M. Sin Convertir,Cantidad Sin Convertir,Cantidad Secundaria Entrada,Cantidad Secundaria Salida,Saldo Cantidad Secundaria,Tipo Existencia,Nombre Existencia,Cod. Centro Costos,Nombre Centro Costos,Cod. Sub Centro Costos,Nombre Sub Centro Costos,Cod. Sub Sub Centro Costos,Nombre Sub Sub Centro Costos,Magen Venta,Numero de Documento Auxiliar,Nombre Auxiliar
INV000297512,INGN_LD04-01813,2025-04-22 08:42:00.000,A08,ALMACEN REPOSTERIA,PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,53.0,P SEMITERM REPOSTERIA,,  ,,,,,,,Salida,KG,0.0036,1.0,Kilogramos,0.0,0.0,0.0,0.0036,3.70011,0.01332,37.366,3.7001104747631537,138.258328,KG,0.0036,0.0,0.0,0.0,1.0,MERCADERÍA,12.0,REPOSTERIA,1201.0,PRODUCCION,120103.0,REPOSTERIA MAT PRIMA Y SUMINIS IND,0.0,,
INV000304000,INPR_LD04-00962,2025-04-22 13:00:02.000,A07,ALMACEN FABRICA(INSUMOS),PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,56.0,P TERMINADO HELADOS,,  ,,,,,,,Salida,KG,12.562,1.0,Kilogramos,0.0,0.0,0.0,12.562,4.323102,54.306807,49.902,4.089894853913671,204.093933,,,0.0,0.0,1.0,1.0,MERCADERÍA,7.0,FABRICA,702.0,HELADOS,70206.0,COSTO DE COMPRA,0.0,,
INV000299114,INGN_LD04-00677,2025-04-22 14:47:00.000,A08,ALMACEN REPOSTERIA,PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,58.0,P TERMINADO REPOSTERIA,,  ,,,,,,,Salida,KG,1.2,1.0,Kilogramos,0.0,0.0,0.0,1.2,3.70011,4.440132,36.166,3.7001104905159545,133.818196,KG,1.2,0.0,0.0,0.0,1.0,MERCADERÍA,12.0,REPOSTERIA,1201.0,PRODUCCION,120103.0,REPOSTERIA MAT PRIMA Y SUMINIS IND,0.0,,
INV000284253,INGN_LD04-01364,2025-04-23 05:00:00.000,A02,ALMACEN CHALAN PLAZA,PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,2.0,Compra Nacional,,  ,,,,,,,Entrada,KG,4.0,1.0,Kilogramos,4.0,3.7,14.8,0.0,0.0,0.0,19.165,3.700038351160971,70.911235,KG,4.0,0.0,0.0,1.0,1.0,MERCADERÍA,1.0,TIENDA PLAZA,101.0,VENTA PLAZA,10103.0,COSTO DE COMPRA,0.0,10474092611.0,VARGASMACHUCA ROJAS TOMAS IQUIQUE
INV000284255,INS2_LD04-00209,2025-04-23 05:00:00.000,A03,ALMACEN CHALAN GRAU,PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,2.0,Compra Nacional,,  ,,,,,,,Entrada,KG,3.0,1.0,Kilogramos,3.0,3.7,11.1,0.0,0.0,0.0,30.265,3.7285894597720137,112.84576,KG,3.0,0.0,0.0,0.0,1.0,MERCADERÍA,2.0,TIENDA GRAU,201.0,VENTA GRAU,20103.0,COSTO DE COMPRA,0.0,10474092611.0,VARGASMACHUCA ROJAS TOMAS IQUIQUE
INV000297262,INPR_LD04-00264,2025-04-23 08:00:00.000,A07,ALMACEN FABRICA(INSUMOS),PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,60.0,P SEMITERM CREMOLADAS,,  ,,,,,,,Salida,KG,6.6,1.0,Kilogramos,0.0,0.0,0.0,6.6,4.323102,28.532473,43.302,4.0543499145536,175.56146,KG,6.6,0.0,0.0,1.0,1.0,MERCADERÍA,7.0,FABRICA,701.0,CREMOLADAS,70106.0,COSTO DE COMPRAS,0.0,,
INV000297263,INPR_LD04-00265,2025-04-23 08:00:00.000,A07,ALMACEN FABRICA(INSUMOS),PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,60.0,P SEMITERM CREMOLADAS,,  ,,,,,,,Salida,KG,6.0,1.0,Kilogramos,0.0,0.0,0.0,6.0,4.323102,25.938612,37.302,4.011121333976731,149.622848,KG,6.0,0.0,0.0,1.0,1.0,MERCADERÍA,7.0,FABRICA,701.0,CREMOLADAS,70106.0,COSTO DE COMPRAS,0.0,,
INV000297515,INGN_LD04-01816,2025-04-23 08:02:00.000,A08,ALMACEN REPOSTERIA,PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,53.0,P SEMITERM REPOSTERIA,,  ,,,,,,,Salida,KG,0.0016,1.0,Kilogramos,0.0,0.0,0.0,0.0016,3.70011,0.00592,36.1644,3.7001104954043202,133.812276,KG,0.0016,0.0,0.0,0.0,1.0,MERCADERÍA,12.0,REPOSTERIA,1201.0,PRODUCCION,120103.0,REPOSTERIA MAT PRIMA Y SUMINIS IND,0.0,,
INV000297518,INGN_LD04-01819,2025-04-23 08:07:00.000,A08,ALMACEN REPOSTERIA,PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,53.0,P SEMITERM REPOSTERIA,,  ,,,,,,,Salida,KG,0.0006,1.0,Kilogramos,0.0,0.0,0.0,0.0006,3.70011,0.00222,36.1638,3.700110497237569,133.810056,KG,0.0006,0.0,0.0,0.0,1.0,MERCADERÍA,12.0,REPOSTERIA,1201.0,PRODUCCION,120103.0,REPOSTERIA MAT PRIMA Y SUMINIS IND,0.0,,
INV000297266,INPR_LD04-00268,2025-04-23 08:40:00.000,A07,ALMACEN FABRICA(INSUMOS),PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,60.0,P SEMITERM CREMOLADAS,,  ,,,,,,,Salida,KG,32.0,1.0,Kilogramos,0.0,0.0,0.0,32.0,4.323102,138.339264,5.302,2.128175028291211,11.283584,KG,32.0,0.0,0.0,1.0,1.0,MERCADERÍA,7.0,FABRICA,701.0,CREMOLADAS,70106.0,COSTO DE COMPRAS,0.0,,
INV000299130,INGN_LD04-00693,2025-04-23 16:41:00.000,A08,ALMACEN REPOSTERIA,PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,58.0,P TERMINADO REPOSTERIA,,  ,,,,,,,Salida,KG,1.2,1.0,Kilogramos,0.0,0.0,0.0,1.2,3.70011,4.440132,34.9638,3.7001105143033652,129.369924,KG,1.2,0.0,0.0,0.0,1.0,MERCADERÍA,12.0,REPOSTERIA,1201.0,PRODUCCION,120103.0,REPOSTERIA MAT PRIMA Y SUMINIS IND,0.0,,
INV000284258,INGN_LD04-01365,2025-04-24 05:00:00.000,A02,ALMACEN CHALAN PLAZA,PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,2.0,Compra Nacional,,  ,,,,,,,Entrada,KG,3.0,1.0,Kilogramos,3.0,3.7,11.1,0.0,0.0,0.0,22.165,3.7000331603879992,82.011235,KG,3.0,0.0,0.0,1.0,1.0,MERCADERÍA,1.0,TIENDA PLAZA,101.0,VENTA PLAZA,10103.0,COSTO DE COMPRA,0.0,10474092611.0,VARGASMACHUCA ROJAS TOMAS IQUIQUE
INV000297519,INGN_LD04-01820,2025-04-24 08:50:00.000,A08,ALMACEN REPOSTERIA,PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,53.0,P SEMITERM REPOSTERIA,,  ,,,,,,,Salida,KG,0.002,1.0,Kilogramos,0.0,0.0,0.0,0.002,3.70011,0.0074,34.9618,3.700110520625369,129.362524,KG,0.002,0.0,0.0,0.0,1.0,MERCADERÍA,12.0,REPOSTERIA,1201.0,PRODUCCION,120103.0,REPOSTERIA MAT PRIMA Y SUMINIS IND,0.0,,
INV000299148,INGN_LD04-00711,2025-04-24 17:57:00.000,A08,ALMACEN REPOSTERIA,PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,58.0,P TERMINADO REPOSTERIA,,  ,,,,,,,Salida,KG,1.6,1.0,Kilogramos,0.0,0.0,0.0,1.6,3.70011,5.920176,33.3618,3.7001105455940624,123.442348,KG,1.6,0.0,0.0,0.0,1.0,MERCADERÍA,12.0,REPOSTERIA,1201.0,PRODUCCION,120103.0,REPOSTERIA MAT PRIMA Y SUMINIS IND,0.0,,
INV000283646,INS6_LD04-00099,2025-04-25 05:00:00.000,A07,ALMACEN FABRICA(INSUMOS),PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,2.0,Compra Nacional,,  ,,,,,,,Entrada,KG,5.0,1.0,Kilogramos,5.0,4.8,24.0,0.0,0.0,0.0,10.302,3.424925645505727,35.283584,KG,5.0,0.0,0.0,1.0,1.0,MERCADERÍA,7.0,FABRICA,704.0,COSTO DE COMPRA,70401.0,COSTO DE COMPRA,0.0,20612502863.0,ORANGE PERUVIAN EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA
INV000284260,INGN_LD04-01366,2025-04-25 05:00:00.000,A02,ALMACEN CHALAN PLAZA,PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,2.0,Compra Nacional,,  ,,,,,,,Entrada,KG,2.0,1.0,Kilogramos,2.0,3.7,7.4,0.0,0.0,0.0,24.165,3.7000304158907515,89.411235,KG,2.0,0.0,0.0,1.0,1.0,MERCADERÍA,1.0,TIENDA PLAZA,101.0,VENTA PLAZA,10103.0,COSTO DE COMPRA,0.0,10474092611.0,VARGASMACHUCA ROJAS TOMAS IQUIQUE
INV000284261,INS2_LD04-00211,2025-04-25 05:00:00.000,A03,ALMACEN CHALAN GRAU,PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,2.0,Compra Nacional,,  ,,,,,,,Entrada,KG,2.0,1.0,Kilogramos,2.0,3.7,7.4,0.0,0.0,0.0,32.265,3.7268172942817297,120.24576,KG,2.0,0.0,0.0,0.0,1.0,MERCADERÍA,2.0,TIENDA GRAU,201.0,VENTA GRAU,20103.0,COSTO DE COMPRA,0.0,10474092611.0,VARGASMACHUCA ROJAS TOMAS IQUIQUE
INV000297278,INPR_LD04-00276,2025-04-25 08:10:00.000,A07,ALMACEN FABRICA(INSUMOS),PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,60.0,P SEMITERM CREMOLADAS,,  ,,,,,,,Salida,KG,4.4,1.0,Kilogramos,0.0,0.0,0.0,4.4,4.362482,19.194921,5.902,2.7259679769569636,16.088663,KG,4.4,0.0,0.0,1.0,1.0,MERCADERÍA,7.0,FABRICA,701.0,CREMOLADAS,70106.0,COSTO DE COMPRAS,0.0,,
INV000297522,INGN_LD04-01823,2025-04-25 08:54:00.000,A08,ALMACEN REPOSTERIA,PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,53.0,P SEMITERM REPOSTERIA,,  ,,,,,,,Salida,KG,0.0012,1.0,Kilogramos,0.0,0.0,0.0,0.0012,3.70011,0.00444,33.3606,3.7001105495704514,123.437908,KG,0.0012,0.0,0.0,0.0,1.0,MERCADERÍA,12.0,REPOSTERIA,1201.0,PRODUCCION,120103.0,REPOSTERIA MAT PRIMA Y SUMINIS IND,0.0,,
INV000299163,INGN_LD04-00726,2025-04-25 15:20:00.000,A08,ALMACEN REPOSTERIA,PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,58.0,P TERMINADO REPOSTERIA,,  ,,,,,,,Salida,KG,1.6,1.0,Kilogramos,0.0,0.0,0.0,1.6,3.70011,5.920176,31.7606,3.700110577256097,117.517732,KG,1.6,0.0,0.0,0.0,1.0,MERCADERÍA,12.0,REPOSTERIA,1201.0,PRODUCCION,120103.0,REPOSTERIA MAT PRIMA Y SUMINIS IND,0.0,,
INV000283905,INGN_LD04-01250,2025-04-26 05:00:00.000,A02,ALMACEN CHALAN PLAZA,PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,2.0,Compra Nacional,,  ,,,,,,,Entrada,KG,12.0,1.0,Kilogramos,12.0,3.7,44.4,0.0,0.0,0.0,36.165,3.7000203235172133,133.811235,KG,12.0,0.0,0.0,1.0,1.0,MERCADERÍA,1.0,TIENDA PLAZA,101.0,VENTA PLAZA,10103.0,COSTO DE COMPRA,0.0,10474092611.0,VARGASMACHUCA ROJAS TOMAS IQUIQUE
INV000283907,INS2_LD04-00173,2025-04-26 05:00:00.000,A03,ALMACEN CHALAN GRAU,PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,2.0,Compra Nacional,,  ,,,,,,,Entrada,KG,5.0,1.0,Kilogramos,5.0,3.7,18.5,0.0,0.0,0.0,37.265,3.7232191064001072,138.74576,KG,5.0,0.0,0.0,0.0,1.0,MERCADERÍA,2.0,TIENDA GRAU,201.0,VENTA GRAU,20103.0,COSTO DE COMPRA,0.0,10474092611.0,VARGASMACHUCA ROJAS TOMAS IQUIQUE
INV000283910,INS5_LD04-00199,2025-04-26 05:00:00.000,A06,ALMACEN CHALAN MEGA,PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,2.0,Compra Nacional,,  ,,,,,,,Entrada,KG,1.0,1.0,Kilogramos,1.0,3.7,3.7,0.0,0.0,0.0,13.3,3.766872781954887,50.099408,KG,1.0,0.0,0.0,0.0,1.0,MERCADERÍA,5.0,TIENDA MEGA,501.0,VENTA MEGA,50106.0,COSTO DE COMPRA,0.0,10474092611.0,VARGASMACHUCA ROJAS TOMAS IQUIQUE
INV000297523,INGN_LD04-01824,2025-04-26 08:24:00.000,A08,ALMACEN REPOSTERIA,PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,53.0,P SEMITERM REPOSTERIA,,  ,,,,,,,Salida,KG,0.0032,1.0,Kilogramos,0.0,0.0,0.0,0.0032,3.70011,0.01184,31.7574,3.7001105883982945,117.505892,KG,0.0032,0.0,0.0,0.0,1.0,MERCADERÍA,12.0,REPOSTERIA,1201.0,PRODUCCION,120103.0,REPOSTERIA MAT PRIMA Y SUMINIS IND,0.0,,
INV000297526,INGN_LD04-01827,2025-04-26 08:26:02.000,A08,ALMACEN REPOSTERIA,PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,53.0,P SEMITERM REPOSTERIA,,  ,,,,,,,Salida,KG,0.0006,1.0,Kilogramos,0.0,0.0,0.0,0.0006,3.70011,0.00222,31.7568,3.700110558998388,117.503671,KG,0.0006,0.0,0.0,0.0,1.0,MERCADERÍA,12.0,REPOSTERIA,1201.0,PRODUCCION,120103.0,REPOSTERIA MAT PRIMA Y SUMINIS IND,0.0,,
INV000299180,INGN_LD04-00743,2025-04-26 23:42:00.000,A08,ALMACEN REPOSTERIA,PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,58.0,P TERMINADO REPOSTERIA,,  ,,,,,,,Salida,KG,1.2,1.0,Kilogramos,0.0,0.0,0.0,1.2,3.70011,4.440132,30.5568,3.700110580950885,113.063539,KG,1.2,0.0,0.0,0.0,1.0,MERCADERÍA,12.0,REPOSTERIA,1201.0,PRODUCCION,120103.0,REPOSTERIA MAT PRIMA Y SUMINIS IND,0.0,,
INV000297530,INGN_LD04-01831,2025-04-27 08:06:00.000,A08,ALMACEN REPOSTERIA,PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,53.0,P SEMITERM REPOSTERIA,,  ,,,,,,,Salida,KG,0.0006,1.0,Kilogramos,0.0,0.0,0.0,0.0006,3.70011,0.00222,30.5562,3.700110583122247,113.061319,KG,0.0006,0.0,0.0,0.0,1.0,MERCADERÍA,12.0,REPOSTERIA,1201.0,PRODUCCION,120103.0,REPOSTERIA MAT PRIMA Y SUMINIS IND,0.0,,
INV000297527,INGN_LD04-01828,2025-04-27 08:59:00.000,A08,ALMACEN REPOSTERIA,PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,53.0,P SEMITERM REPOSTERIA,,  ,,,,,,,Salida,KG,0.0016,1.0,Kilogramos,0.0,0.0,0.0,0.0016,3.70011,0.00592,30.5546,3.700110588912962,113.055399,KG,0.0016,0.0,0.0,0.0,1.0,MERCADERÍA,12.0,REPOSTERIA,1201.0,PRODUCCION,120103.0,REPOSTERIA MAT PRIMA Y SUMINIS IND,0.0,,
INV000299199,INGN_LD04-00762,2025-04-27 09:00:00.000,A08,ALMACEN REPOSTERIA,PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,58.0,P TERMINADO REPOSTERIA,,  ,,,,,,,Salida,KG,1.2,1.0,Kilogramos,0.0,0.0,0.0,1.2,3.70011,4.440132,29.3546,3.700110612987402,108.615267,KG,1.2,0.0,0.0,0.0,1.0,MERCADERÍA,12.0,REPOSTERIA,1201.0,PRODUCCION,120108.0,COSTO COMPRA,0.0,,
INV000283651,INS6_LD04-00103,2025-04-28 05:00:00.000,A07,ALMACEN FABRICA(INSUMOS),PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,2.0,Compra Nacional,,  ,,,,,,,Entrada,KG,1.0,1.0,Kilogramos,1.0,3.7,3.7,0.0,0.0,0.0,6.902,2.867091133004926,19.788663,KG,1.0,0.0,0.0,1.0,1.0,MERCADERÍA,7.0,FABRICA,703.0,ADMINISTRATIVOS,70301.0,ADMINISTRATIVOS,0.0,10474092611.0,VARGASMACHUCA ROJAS TOMAS IQUIQUE
INV000287272,INS2_LD04-00213,2025-04-28 05:00:01.000,A03,ALMACEN CHALAN GRAU,PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,2.0,Compra Nacional,,  ,,,,,,,Entrada,KG,3.0,1.0,Kilogramos,3.0,3.7,11.1,0.0,0.0,0.0,40.265,3.7214891344840435,149.84576,KG,3.0,0.0,0.0,0.0,1.0,MERCADERÍA,2.0,TIENDA GRAU,201.0,VENTA GRAU,20103.0,COSTO DE COMPRA,0.0,10474092611.0,VARGASMACHUCA ROJAS TOMAS IQUIQUE
INV000287273,INGN_LD04-01471,2025-04-28 05:00:02.000,A02,ALMACEN CHALAN PLAZA,PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,2.0,Compra Nacional,,  ,,,,,,,Entrada,KG,2.0,1.0,Kilogramos,2.0,3.7,7.4,0.0,0.0,0.0,38.165,3.700019258482903,141.211235,KG,2.0,0.0,0.0,1.0,1.0,MERCADERÍA,1.0,TIENDA PLAZA,101.0,VENTA PLAZA,10103.0,COSTO DE COMPRA,0.0,10474092611.0,VARGASMACHUCA ROJAS TOMAS IQUIQUE
INV000296612,INGN_LD04-01754,2025-04-28 07:35:44.853,A02,ALMACEN CHALAN PLAZA,PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,17.0,Otros,,  ,,,,,,,Salida,KG,37.799,1.0,Kilogramos,0.0,0.0,0.0,37.799,3.700019,139.857018,0.366,3.700046448087432,1.354217,KG,37.799,0.0,0.0,1.0,1.0,MERCADERÍA,1.0,TIENDA PLAZA,101.0,VENTA PLAZA,10103.0,COSTO DE COMPRA,0.0,,
INV000296612,INGN_LD04-01754,2025-04-28 07:35:44.853,A07,ALMACEN FABRICA(INSUMOS),PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,17.0,Otros,,  ,,,,,,,Entrada,KG,37.799,1.0,Kilogramos,37.799,3.700019,139.857018,0.0,0.0,0.0,44.701,3.571411847609673,159.645681,KG,37.799,0.0,0.0,1.0,1.0,MERCADERÍA,1.0,TIENDA PLAZA,101.0,VENTA PLAZA,10103.0,COSTO DE COMPRA,0.0,,
INV000297289,INPR_LD04-00285,2025-04-28 08:00:00.000,A07,ALMACEN FABRICA(INSUMOS),PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,60.0,P SEMITERM CREMOLADAS,,  ,,,,,,,Salida,KG,6.6,1.0,Kilogramos,0.0,0.0,0.0,6.6,4.091779,27.005741,38.101,3.4812718826277527,132.63994,KG,6.6,0.0,0.0,1.0,1.0,MERCADERÍA,7.0,FABRICA,701.0,CREMOLADAS,70106.0,COSTO DE COMPRAS,0.0,,
INV000298003,INPR_LD04-00729,2025-04-28 08:01:00.000,A07,ALMACEN FABRICA(INSUMOS),PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,60.0,P SEMITERM CREMOLADAS,,  ,,,,,,,Salida,KG,16.0,1.0,Kilogramos,0.0,0.0,0.0,16.0,4.091779,65.468464,22.101,3.0392957784715624,67.171476,KG,16.0,0.0,0.0,1.0,1.0,MERCADERÍA,7.0,FABRICA,701.0,CREMOLADAS,70106.0,COSTO DE COMPRAS,0.0,,
INV000297531,INGN_LD04-01832,2025-04-28 08:30:00.000,A08,ALMACEN REPOSTERIA,PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,53.0,P SEMITERM REPOSTERIA,,  ,,,,,,,Salida,KG,0.0008,1.0,Kilogramos,0.0,0.0,0.0,0.0008,3.70011,0.00296,29.3538,3.700110616002017,108.612307,KG,0.0008,0.0,0.0,0.0,1.0,MERCADERÍA,12.0,REPOSTERIA,1201.0,PRODUCCION,120103.0,REPOSTERIA MAT PRIMA Y SUMINIS IND,0.0,,
INV000297534,INGN_LD04-01835,2025-04-28 08:50:00.000,A08,ALMACEN REPOSTERIA,PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,53.0,P SEMITERM REPOSTERIA,,  ,,,,,,,Salida,KG,0.0006,1.0,Kilogramos,0.0,0.0,0.0,0.0006,3.70011,0.00222,29.3532,3.700110618263085,108.610087,KG,0.0006,0.0,0.0,0.0,1.0,MERCADERÍA,12.0,REPOSTERIA,1201.0,PRODUCCION,120103.0,REPOSTERIA MAT PRIMA Y SUMINIS IND,0.0,,
INV000299216,INGN_LD04-00779,2025-04-28 11:53:00.000,A08,ALMACEN REPOSTERIA,PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,58.0,P TERMINADO REPOSTERIA,,  ,,,,,,,Salida,KG,1.2,1.0,Kilogramos,0.0,0.0,0.0,1.2,3.70011,4.440132,28.1532,3.700110644615888,104.169955,KG,1.2,0.0,0.0,0.0,1.0,MERCADERÍA,12.0,REPOSTERIA,1201.0,PRODUCCION,120108.0,COSTO COMPRA,0.0,,
INV000291776,INS5_LD04-00057,2025-04-28 13:42:00.000,A06,ALMACEN CHALAN MEGA,PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,2.0,Compra Nacional,,  ,,,,,,,Entrada,KG,2.0,1.0,Kilogramos,2.0,3.7,7.4,0.0,0.0,0.0,15.3,3.7581312418300654,57.499408,KG,2.0,0.0,0.0,0.0,1.0,MERCADERÍA,5.0,TIENDA MEGA,501.0,VENTA MEGA,50106.0,COSTO DE COMPRA,0.0,10474092611.0,VARGASMACHUCA ROJAS TOMAS IQUIQUE
INV000304001,INPR_LD04-00963,2025-04-28 16:00:00.000,A07,ALMACEN FABRICA(INSUMOS),PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,56.0,P TERMINADO HELADOS,,  ,,,,,,,Salida,KG,13.704,1.0,Kilogramos,0.0,0.0,0.0,13.704,4.091779,56.073739,8.397,1.321631177801596,11.097737,,,0.0,0.0,1.0,1.0,MERCADERÍA,7.0,FABRICA,702.0,HELADOS,70206.0,COSTO DE COMPRA,0.0,,
INV000307010,INGN_LD04-02085,2025-04-28 23:58:20.457,A08,ALMACEN REPOSTERIA,PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,17.0,Otros,,  ,,,,,,,Salida,KG,25.0,1.0,Kilogramos,0.0,0.0,0.0,25.0,3.70011,92.50275,3.1532,3.700115755423062,11.667205,KG,25.0,0.0,0.0,0.0,1.0,MERCADERÍA,12.0,REPOSTERIA,1201.0,PRODUCCION,120108.0,COSTO COMPRA,0.0,,
INV000307010,INGN_LD04-02085,2025-04-28 23:58:20.457,A07,ALMACEN FABRICA(INSUMOS),PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,17.0,Otros,,  ,,,,,,,Entrada,KG,25.0,1.0,Kilogramos,25.0,3.70011,92.50275,0.0,0.0,0.0,33.397,3.1020896188280385,103.600487,KG,25.0,0.0,0.0,1.0,1.0,MERCADERÍA,12.0,REPOSTERIA,1201.0,PRODUCCION,120108.0,COSTO COMPRA,0.0,,
INV000283802,INGN_LD04-01245,2025-04-29 05:00:00.000,A02,ALMACEN CHALAN PLAZA,PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,2.0,Compra Nacional,,  ,,,,,,,Entrada,KG,2.0,1.0,Kilogramos,2.0,3.7,7.4,0.0,0.0,0.0,2.366,3.70000718512257,8.754217,KG,2.0,0.0,0.0,1.0,1.0,MERCADERÍA,1.0,TIENDA PLAZA,101.0,VENTA PLAZA,10103.0,COSTO DE COMPRA,0.0,10474092611.0,VARGASMACHUCA ROJAS TOMAS IQUIQUE
INV000297367,INPR_LD04-00294,2025-04-29 08:05:00.000,A07,ALMACEN FABRICA(INSUMOS),PD00534,LIMON X KG,,1.0,Kilogramos,FRUTAS Y VERDURAS,VERDURAS,0.0,-,,60.0,P SEMITERM CREMOLADAS,,  ,,,,,,,Salida,KG,11.0,1.0,Kilogramos,0.0,0.0,0.0,11.0,3.991195,43.903145,22.397,2.665416886190115,59.697342,KG,11.0,0.0,0.0,1.0,1.0,MERCADERÍA,7.0,FABRICA,701.0,CREMOLADAS,70106.0,COSTO DE COMPRAS,0.0,,
